LocID,Location,VarID,Variant,Time,MidPeriod,PopMale,PopFemale,PopTotal,PopDensity
716,Zimbabwe,9,No change,2085,2085.5,24377.599,24748.712,49126.311,126.991
716,Zimbabwe,9,No change,2086,2086.5,24771.389,25146.408,49917.797,129.037
716,Zimbabwe,9,No change,2087,2087.5,25170.98,25550.012,50720.992,131.113
716,Zimbabwe,9,No change,2088,2088.5,25576.719,25959.817,51536.536,133.221
716,Zimbabwe,9,No change,2089,2089.5,25988.978,26376.161,52365.139,135.363
716,Zimbabwe,9,No change,2090,2090.5,26408.075,26799.313,53207.388,137.54
716,Zimbabwe,9,No change,2091,2091.5,26834.231,27229.491,54063.722,139.754
716,Zimbabwe,9,No change,2092,2092.5,27267.603,27666.844,54934.447,142.005
716,Zimbabwe,9,No change,2093,2093.5,27708.296,28111.505,55819.801,144.293
716,Zimbabwe,9,No change,2094,2094.5,28156.384,28563.56,56719.944,146.62
716,Zimbabwe,9,No change,2095,2095.5,28611.934,29023.138,57635.072,148.986
716,Zimbabwe,9,No change,2096,2096.5,29075.033,29490.342,58565.375,151.39
716,Zimbabwe,9,No change,2097,2097.5,29545.791,29965.321,59511.112,153.835
716,Zimbabwe,9,No change,2098,2098.5,30024.295,30448.233,60472.528,156.32
716,Zimbabwe,9,No change,2099,2099.5,30510.683,30939.247,61449.93,158.847
716,Zimbabwe,9,No change,2100,2100.5,31005.09,31438.565,62443.655,161.416
716,Zimbabwe,10,Momentum,2020,2020.5,7092.01,7770.917,14862.927,38.42
716,Zimbabwe,10,Momentum,2021,2021.5,7186.635,7858.169,15044.804,38.891
716,Zimbabwe,10,Momentum,2022,2022.5,7277.273,7939.346,15216.619,39.335
716,Zimbabwe,10,Momentum,2023,2023.5,7365.943,8017.15,15383.093,39.765
716,Zimbabwe,10,Momentum,2024,2024.5,7455.514,8095.369,15550.883,40.199
716,Zimbabwe,10,Momentum,2025,2025.5,7548.099,8176.815,15724.914,40.649
716,Zimbabwe,10,Momentum,2026,2026.5,7644.319,8262.455,15906.774,41.119
716,Zimbabwe,10,Momentum,2027,2027.5,7743.776,8351.871,16095.647,41.607
716,Zimbabwe,10,Momentum,2028,2028.5,7846.294,8444.737,16291.031,42.112
716,Zimbabwe,10,Momentum,2029,2029.5,7951.368,8540.238,16491.606,42.63
716,Zimbabwe,10,Momentum,2030,2030.5,8058.575,8637.741,16696.316,43.16
716,Zimbabwe,10,Momentum,2031,2031.5,8167.86,8737.222,16905.082,43.699
716,Zimbabwe,10,Momentum,2032,2032.5,8279.273,8838.869,17118.142,44.25
716,Zimbabwe,10,Momentum,2033,2033.5,8392.554,8942.439,17334.993,44.811
716,Zimbabwe,10,Momentum,2034,2034.5,8507.374,9047.603,17554.977,45.379
716,Zimbabwe,10,Momentum,2035,2035.5,8623.369,9154.013,17777.382,45.954
716,Zimbabwe,10,Momentum,2036,2036.5,8740.275,9261.397,18001.672,46.534
716,Zimbabwe,10,Momentum,2037,2037.5,8857.688,9369.37,18227.058,47.117
716,Zimbabwe,10,Momentum,2038,2038.5,8974.859,9477.214,18452.073,47.698
716,Zimbabwe,10,Momentum,2039,2039.5,9090.948,9584.088,18675.036,48.275
716,Zimbabwe,10,Momentum,2040,2040.5,9205.185,9689.276,18894.461,48.842
716,Zimbabwe,10,Momentum,2041,2041.5,9317.18,9792.361,19109.541,49.398
716,Zimbabwe,10,Momentum,2042,2042.5,9426.608,9893.049,19319.657,49.941
716,Zimbabwe,10,Momentum,2043,2043.5,9532.916,9990.83,19523.746,50.469
716,Zimbabwe,10,Momentum,2044,2044.5,9635.562,10085.183,19720.745,50.978
716,Zimbabwe,10,Momentum,2045,2045.5,9734.085,10175.689,19909.774,51.466
716,Zimbabwe,10,Momentum,2046,2046.5,9828.239,10262.096,20090.335,51.933
716,Zimbabwe,10,Momentum,2047,2047.5,9917.886,10344.287,20262.173,52.377
716,Zimbabwe,10,Momentum,2048,2048.5,10002.869,10422.121,20424.99,52.798
716,Zimbabwe,10,Momentum,2049,2049.5,10083.091,10495.507,20578.598,53.195
716,Zimbabwe,10,Momentum,2050,2050.5,10158.55,10564.448,20722.998,53.569
716,Zimbabwe,10,Momentum,2051,2051.5,10229.212,10628.919,20858.131,53.918
716,Zimbabwe,10,Momentum,2052,2052.5,10295.222,10689.058,20984.28,54.244
716,Zimbabwe,10,Momentum,2053,2053.5,10356.982,10745.228,21102.21,54.549
716,Zimbabwe,10,Momentum,2054,2054.5,10415.026,10797.919,21212.945,54.835
716,Zimbabwe,10,Momentum,2055,2055.5,10469.842,10847.588,21317.43,55.105
716,Zimbabwe,10,Momentum,2056,2056.5,10521.604,10894.386,21415.99,55.36
716,Zimbabwe,10,Momentum,2057,2057.5,10570.52,10938.543,21509.063,55.601
716,Zimbabwe,10,Momentum,2058,2058.5,10617.143,10980.598,21597.741,55.83
716,Zimbabwe,10,Momentum,2059,2059.5,10662.127,11021.188,21683.315,56.051
716,Zimbabwe,10,Momentum,2060,2060.5,10705.986,11060.829,21766.815,56.267
716,Zimbabwe,10,Momentum,2061,2061.5,10748.954,11099.743,21848.697,56.478
716,Zimbabwe,10,Momentum,2062,2062.5,10791.067,11138.006,21929.073,56.686
716,Zimbabwe,10,Momentum,2063,2063.5,10832.378,11175.699,22008.077,56.89
716,Zimbabwe,10,Momentum,2064,2064.5,10872.859,11212.824,22085.683,57.091
716,Zimbabwe,10,Momentum,2065,2065.5,10912.415,11249.36,22161.775,57.288
716,Zimbabwe,10,Momentum,2066,2066.5,10951.112,11285.364,22236.476,57.481
716,Zimbabwe,10,Momentum,2067,2067.5,10988.888,11320.797,22309.685,57.67
716,Zimbabwe,10,Momentum,2068,2068.5,11025.473,11355.443,22380.916,57.854
716,Zimbabwe,10,Momentum,2069,2069.5,11060.492,11388.997,22449.489,58.032
716,Zimbabwe,10,Momentum,2070,2070.5,11093.637,11421.205,22514.842,58.2
716,Zimbabwe,10,Momentum,2071,2071.5,11124.797,11451.956,22576.753,58.36
716,Zimbabwe,10,Momentum,2072,2072.5,11153.915,11481.172,22635.087,58.511
716,Zimbabwe,10,Momentum,2073,2073.5,11180.696,11508.565,22689.261,58.651
716,Zimbabwe,10,Momentum,2074,2074.5,11204.806,11533.806,22738.612,58.779
716,Zimbabwe,10,Momentum,2075,2075.5,11226.028,11556.651,22782.679,58.893
716,Zimbabwe,10,Momentum,2076,2076.5,11244.29,11576.998,22821.288,58.993
716,Zimbabwe,10,Momentum,2077,2077.5,11259.62,11594.816,22854.436,59.078
716,Zimbabwe,10,Momentum,2078,2078.5,11272.038,11610.05,22882.088,59.15
716,Zimbabwe,10,Momentum,2079,2079.5,11281.596,11622.632,22904.228,59.207
716,Zimbabwe,10,Momentum,2080,2080.5,11288.413,11632.57,22920.983,59.25
716,Zimbabwe,10,Momentum,2081,2081.5,11292.555,11639.883,22932.438,59.28
716,Zimbabwe,10,Momentum,2082,2082.5,11294.188,11644.674,22938.862,59.297
716,Zimbabwe,10,Momentum,2083,2083.5,11293.609,11647.128,22940.737,59.301
716,Zimbabwe,10,Momentum,2084,2084.5,11291.222,11647.489,22938.711,59.296
716,Zimbabwe,10,Momentum,2085,2085.5,11287.375,11646.018,22933.393,59.282
716,Zimbabwe,10,Momentum,2086,2086.5,11282.265,11642.852,22925.117,59.261
716,Zimbabwe,10,Momentum,2087,2087.5,11276.108,11638.19,22914.298,59.233
716,Zimbabwe,10,Momentum,2088,2088.5,11269.293,11632.349,22901.642,59.2
716,Zimbabwe,10,Momentum,2089,2089.5,11262.246,11625.738,22887.984,59.165
716,Zimbabwe,10,Momentum,2090,2090.5,11255.345,11618.677,22874.022,59.129
716,Zimbabwe,10,Momentum,2091,2091.5,11248.822,11611.458,22860.28,59.093
716,Zimbabwe,10,Momentum,2092,2092.5,11242.879,11604.256,22847.135,59.059
716,Zimbabwe,10,Momentum,2093,2093.5,11237.618,11597.241,22834.859,59.028
716,Zimbabwe,10,Momentum,2094,2094.5,11233.143,11590.563,22823.706,58.999
716,Zimbabwe,10,Momentum,2095,2095.5,11229.546,11584.394,22813.94,58.974
716,Zimbabwe,10,Momentum,2096,2096.5,11226.954,11578.951,22805.905,58.953
716,Zimbabwe,10,Momentum,2097,2097.5,11225.516,11574.459,22799.975,58.938
716,Zimbabwe,10,Momentum,2098,2098.5,11225.42,11571.221,22796.641,58.929
716,Zimbabwe,10,Momentum,2099,2099.5,11226.872,11569.515,22796.387,58.928
716,Zimbabwe,10,Momentum,2100,2100.5,11230.095,11569.745,22799.84,58.937
716,Zimbabwe,202,Median PI,2020,2020.5,7092.01,7770.917,14862.927,38.42
716,Zimbabwe,202,Median PI,2025,2025.5,7706.226,8404.259,16110.485,41.645
716,Zimbabwe,202,Median PI,2030,2030.5,8460.496,9135.945,17596.441,45.486
716,Zimbabwe,202,Median PI,2035,2035.5,9282.642,9929.452,19212.094,49.663
716,Zimbabwe,202,Median PI,2040,2040.5,10119.831,10743.779,20863.61,53.932
716,Zimbabwe,202,Median PI,2045,2045.5,10928.288,11536.425,22464.713,58.071
716,Zimbabwe,202,Median PI,2050,2050.5,11674.193,12273.728,23947.921,61.905
716,Zimbabwe,202,Median PI,2055,2055.5,12341.023,12938.835,25279.858,65.348
716,Zimbabwe,202,Median PI,2060,2060.5,12938.595,13538.755,26477.35,68.443
716,Zimbabwe,202,Median PI,2065,2065.5,13478.401,14085.836,27564.237,71.253
716,Zimbabwe,202,Median PI,2070,2070.5,13954.736,14578.587,28533.323,73.758
716,Zimbabwe,202,Median PI,2075,2075.5,14351.154,15007.862,29359.016,75.893
716,Zimbabwe,202,Median PI,2080,2080.5,14652.29,15361.256,30013.546,77.584
716,Zimbabwe,202,Median PI,2085,2085.5,14852.313,15629.568,30481.881,78.795
716,Zimbabwe,202,Median PI,2090,2090.5,14962.875,15811.528,30774.403,79.551
716,Zimbabwe,202,Median PI,2095,2095.5,15006.298,15918.847,30925.145,79.941
716,Zimbabwe,202,Median PI,2100,2100.5,15001.252,15964.169,30965.421,80.045
716,Zimbabwe,203,Upper 80 PI,2020,2020.5,7092.01,7770.917,14862.927,38.42
716,Zimbabwe,203,Upper 80 PI,2025,2025.5,7800.016,8496.376,16296.084,42.125
716,Zimbabwe,203,Upper 80 PI,2030,2030.5,8666.964,9340.199,18007.014,46.548
716,Zimbabwe,203,Upper 80 PI,2035,2035.5,9643.992,10289.891,19934.932,51.531
716,Zimbabwe,203,Upper 80 PI,2040,2040.5,10668.636,11290.812,21956.654,56.758
716,Zimbabwe,203,Upper 80 PI,2045,2045.5,11697.889,12305.708,23995.16,62.027
716,Zimbabwe,203,Upper 80 PI,2050,2050.5,12712.877,13301.198,26006.511,67.226
716,Zimbabwe,203,Upper 80 PI,2055,2055.5,13693.764,14269.185,27961.38,72.28
716,Zimbabwe,203,Upper 80 PI,2060,2060.5,14658.263,15222.446,29896.052,77.281
716,Zimbabwe,203,Upper 80 PI,2065,2065.5,15608.107,16173.908,31785.068,82.164
716,Zimbabwe,203,Upper 80 PI,2070,2070.5,16513,17107.491,33606.509,86.872
716,Zimbabwe,203,Upper 80 PI,2075,2075.5,17367.08,17989.777,35340.832,91.355
716,Zimbabwe,203,Upper 80 PI,2080,2080.5,18147.088,18793.942,36967.831,95.561
716,Zimbabwe,203,Upper 80 PI,2085,2085.5,18826.719,19541.787,38377.158,99.204
716,Zimbabwe,203,Upper 80 PI,2090,2090.5,19442.534,20216.833,39637.339,102.462
716,Zimbabwe,203,Upper 80 PI,2095,2095.5,19946.372,20811.288,40790.253,105.442
716,Zimbabwe,203,Upper 80 PI,2100,2100.5,20456.585,21364.909,41849.784,108.181
716,Zimbabwe,204,Lower 80 PI,2020,2020.5,7092.01,7770.917,14862.927,38.42
716,Zimbabwe,204,Lower 80 PI,2025,2025.5,7614.105,8312.352,15926.772,41.17
716,Zimbabwe,204,Lower 80 PI,2030,2030.5,8255.756,8934.481,17188.472,44.432
716,Zimbabwe,204,Lower 80 PI,2035,2035.5,8937.965,9589.482,18531.719,47.904
716,Zimbabwe,204,Lower 80 PI,2040,2040.5,9604.657,10231.5,19839.362,51.284
716,Zimbabwe,204,Lower 80 PI,2045,2045.5,10216.86,10834.775,21050.917,54.416
716,Zimbabwe,204,Lower 80 PI,2050,2050.5,10732.257,11339.884,22081.468,57.08
716,Zimbabwe,204,Lower 80 PI,2055,2055.5,11152.263,11754.648,22903.648,59.206
716,Zimbabwe,204,Lower 80 PI,2060,2060.5,11466.913,12073.374,23543.835,60.86
716,Zimbabwe,204,Lower 80 PI,2065,2065.5,11682.97,12304.584,23992.494,62.02
716,Zimbabwe,204,Lower 80 PI,2070,2070.5,11833.759,12455.044,24306.396,62.832
716,Zimbabwe,204,Lower 80 PI,2075,2075.5,11907.826,12565.364,24479.652,63.279
716,Zimbabwe,204,Lower 80 PI,2080,2080.5,11861.535,12575.555,24428.94,63.148
716,Zimbabwe,204,Lower 80 PI,2085,2085.5,11720.659,12524.139,24258.23,62.707
716,Zimbabwe,204,Lower 80 PI,2090,2090.5,11493.622,12372.635,23858.619,61.674
716,Zimbabwe,204,Lower 80 PI,2095,2095.5,11210.061,12174.245,23372.934,60.419
716,Zimbabwe,204,Lower 80 PI,2100,2100.5,10940.333,11906.259,22837.851,59.035
716,Zimbabwe,206,Upper 95 PI,2020,2020.5,7092.01,7770.917,14862.927,38.42
716,Zimbabwe,206,Upper 95 PI,2025,2025.5,7850.704,8545.419,16396.109,42.384
716,Zimbabwe,206,Upper 95 PI,2030,2030.5,8785.563,9457.994,18240.188,47.151
716,Zimbabwe,206,Upper 95 PI,2035,2035.5,9831.301,10475.324,20307.717,52.495
716,Zimbabwe,206,Upper 95 PI,2040,2040.5,10952.426,11575.297,22525.346,58.228
716,Zimbabwe,206,Upper 95 PI,2045,2045.5,12105.33,12711.956,24815.44,64.147
716,Zimbabwe,206,Upper 95 PI,2050,2050.5,13257.486,13850.15,27095.362,70.041
716,Zimbabwe,206,Upper 95 PI,2055,2055.5,14421.547,14999.9,29409.977,76.024
716,Zimbabwe,206,Upper 95 PI,2060,2060.5,15601.53,16189.693,31755.594,82.088
716,Zimbabwe,206,Upper 95 PI,2065,2065.5,16788.545,17363.925,34156.989,88.295
716,Zimbabwe,206,Upper 95 PI,2070,2070.5,18003.378,18540.349,36517.145,94.396
716,Zimbabwe,206,Upper 95 PI,2075,2075.5,19112.099,19734.69,38826.663,100.366
716,Zimbabwe,206,Upper 95 PI,2080,2080.5,20210.119,20812.71,41016.488,106.027
716,Zimbabwe,206,Upper 95 PI,2085,2085.5,21265.474,21946.047,43155.48,111.556
716,Zimbabwe,206,Upper 95 PI,2090,2090.5,22173.546,22945.327,45200.92,116.844
716,Zimbabwe,206,Upper 95 PI,2095,2095.5,23118.941,23951.108,46968.812,121.413
716,Zimbabwe,206,Upper 95 PI,2100,2100.5,24052.718,24794.651,48869.194,126.326
716,Zimbabwe,207,Lower 95 PI,2020,2020.5,7092.01,7770.917,14862.927,38.42
716,Zimbabwe,207,Lower 95 PI,2025,2025.5,7569.21,8268.047,15837.694,40.94
716,Zimbabwe,207,Lower 95 PI,2030,2030.5,8150.017,8829.377,16977.065,43.885
716,Zimbabwe,207,Lower 95 PI,2035,2035.5,8754.526,9406.272,18165.552,46.958
716,Zimbabwe,207,Lower 95 PI,2040,2040.5,9326.555,9964.196,19300.624,49.892
716,Zimbabwe,207,Lower 95 PI,2045,2045.5,9842.686,10461.723,20315.249,52.515
716,Zimbabwe,207,Lower 95 PI,2050,2050.5,10261.423,10867.035,21130.742,54.623
716,Zimbabwe,207,Lower 95 PI,2055,2055.5,10556.06,11147.271,21714.125,56.131
716,Zimbabwe,207,Lower 95 PI,2060,2060.5,10727.408,11347.592,22095.575,57.117
716,Zimbabwe,207,Lower 95 PI,2065,2065.5,10804.121,11433.32,22264.163,57.552
716,Zimbabwe,207,Lower 95 PI,2070,2070.5,10832.082,11459.417,22284.469,57.605
716,Zimbabwe,207,Lower 95 PI,2075,2075.5,10744.919,11404.441,22177.551,57.329
716,Zimbabwe,207,Lower 95 PI,2080,2080.5,10576.533,11255.983,21836.893,56.448
716,Zimbabwe,207,Lower 95 PI,2085,2085.5,10293.349,11050.875,21355.988,55.205
716,Zimbabwe,207,Lower 95 PI,2090,2090.5,9920.336,10767.709,20689.956,53.483
716,Zimbabwe,207,Lower 95 PI,2095,2095.5,9503.711,10412.184,19892.08,51.421
716,Zimbabwe,207,Lower 95 PI,2100,2100.5,9090.075,9996.105,19061.177,49.273
